"ID_org","organization name","Address","Postal Code","City","Country"
"Row15190","Instytut Niskich Temperatur I Badan Strukturalnych Im. Wlodzimierza Trzebiatowskiego Polskiej Akademii Nauk","Ul Okolna 2",,"Wroclaw","PL"
"Row15191","Instytut Obrobki Plastycznej","Jana Pawla Ii 14",,"Poznan","PL"
"Row15193","Instytut Ochrony Roslin - Panstowowy Instytut Badawczy","Ul. Wladyslawa Wegorka 20",,"Poznan","PL"
"Row15194","Instytut Ochrony Srodowiska","Ulica Krucza",,"Warszawa","PL"
"Row15195","Instytut Odlewnictwa","Ul. Zakopianska 73",,"Krakow","PL"
"Row15196","Instytut Ogrodnictwa","Konstytucji 3 Maja",,"Skierniewice","PL"
"Row15197","Instytut Optyki Stosowanej","Ul. Kamionkowska 18",,"Warszawa","PL"
"Row152","A.P.T. Archimedes Polymer Technologies Ltd","Nikirorou Lytra 4",,"Lemesos","CY"
"Row15200","Instytut Pomnik Centrum Zdrowia Dziecka","Aleja Dzieci Polskich 20",,"Warszawa","PL"
"Row15201","Instytut Problemow Jadrowych Im.Andrzeja Soltana - Andrzej Soltan Institute For Nuclear Studies","Ipj",,"Swierk/otwock","PL"
"Row15202","Instytut Psychiatrii I Neurologii","Ulica Sobieskiego 9",,"Warszawa","PL"
"Row15203","Instytut Rozrodu Zwierzat I Badan Zywnosci Polskiej Akademii Nauk","Tuwima 10",,"Olsztyn","PL"
"Row15204","Instytut Rozwoju Miast","Ul. Cieszynska 2",,"Krakow","PL"
"Row15205","Instytut Sadownictwa I Kwiaciarstwaim. Szczepana Pieniazka","Pomologiczna 18",,"Skierniewice","PL"
"Row15206","Instytut Slawistyki Polskiej Akadem Ii Nauk","Ul.Juliana Bartoszewicza 1b M 17",,"Warszawa","PL"
"Row15207","Instytut Spawalnictwa","Bl. Czeslawa 16-18",,"Gliwice","PL"
"Row15208","Instytut Studiow Politycznych Polskiej Akademii Nauk","Polna Street 18/20",,"Warszawa","PL"
"Row15209","Instytut Szkaa, Ceramiki, Materiaaów Ogniotrwaaych I Budowlanych/ The Institute Of Glass, Ceramics, Refractory And Construction Materials","Postępu",,"Warszawa","PL"
"Row1521","Ana Aslan Institute Of Gerontology And Geriatrics","Strada Manastirea Caldarusani 9",,"Bucuresti","RO"
"Row15210","Instytut Techniczny Wojsk Lotniczych*","Ksiecia Boleslawa 6",,"Warszawa","PL"
"Row15211","Instytut Technik Innowacyjnych Emag","Ulica Leopolda",,"Katowice","PL"
"Row15212","Instytut Technik Telekomunikacyjnych I Informatycznych Sp. Z O.O.","Ul. Rubiez 46",,"Poznan","PL"
"Row15213","Instytut Techniki Budowlanej","Ul Filtrowa",,"Warszawa","PL"
"Row15214","Instytut Techniki Gorniczej Komag","Ulica Pszczynska",,"Gliwice","PL"
"Row15215","Instytut Technologiczno-przyrodniczy","Al. Hrabska",,"Falenty Near Warsaw","PL"
"Row15216","Instytut Technologii Bezpieczenstwa Moratex","Ul. M Sklodowskiej Curie 3",,"Lodz","PL"
"Row15217","Instytut Technologii Drewna","Ul. Winiarska 1",,"Poznan","PL"
"Row1522","Anadolu University","Yunusemre Kampusu",,"Eskisehir","TR"
"Row15220","Instytut Tele- I Radiotechniczny","Ratuszowa Street",,"Warszawa","PL"
"Row15222","Instytut Uprawy Nawozenia I Gleboznawstwa, Panstwowy Instytut Badawczy","Czartoryskich 8",,"Pulawy","PL"
"Row15223","Instytut Wlokien Naturalnych I Roslin Zielarskich","Ul. Wojska Polskiego",,"Poznan","PL"
"Row15225","Instytut Zaawansowanych Technologii Wytwarzania","Ulica Wroclawska 37 A",,"Krakow","PL"
"Row15226","Instytut Zootechniki Panstwowy Instytut Badawczy","Ul. Sarego",,"Krakow","PL"
"Row15227","Instytut Zywnosci I Zywienia","Powsinska Str 61/63",,"Warszawa","PL"
"Row15228","Instytut Zywnosci I Zywienia Im Prof. Dr Med. Aleksandra Szczygla","Powsinska St 61-63",,"Warszawa","PL"
"Row15229","Insystems Automation Gmbh","Rudower Chaussee 29",,"Berlin","DE"
"Row1523","Anagnostics Bioanalysis Gmbh","Westbahnstrasse 55",,"St. Valentin","AT"
"Row15230","Intactile Sas","20 Rue Du Carre Du Roi",,"Montpellier","FR"
"Row15232","Intana Bioscience Gmbh","Lochhamer Strasse 29a",,"Planegg Martinsried","DE"
"Row15233","Intavis Bioanalytical Instruments Ag","Nattermannallee 1",,"Koln","DE"
"Row15234","Inte:ligand Software-entwicklungs- Und Consulting Gmbh","Clemens-maria Hofbauer Gasse",,"Maria Enzersdorf","AT"
"Row15235","Intechnica Gmbh Umweltgutachterorganisation","Ostendstrasse 181",,"Nuernberg","DE"
"Row15239","Integra Consult As","Trorodvej 63b",,"Vedbaek","DK"
"Row1524","Analisi Dei Rischi Industriali E Ambientale","Corso Mediterraneo 140",,"Torino","IT"
"Row15240","Integra Design Limited","High Street 36 Blunsdon",,"Swindon Wiltshire","GB"
"Row15241","Integra Renewable Energies Srl","Via Dei Missaglia 97",,"Milano","IT"
"Row15242","Integragen Sa","Rue Henri Desbrueres Genopole 5",,"Evry","FR"
"Row15243","Integral Consulting R&d","Negustori",,"Bucuresti","RO"
"Row15244","Integral De Medios Sl","Calle General Castanos 13-5",,"Bilbao","ES"
"Row15245","Integrasys Sa","Calle Esquilo 1",,"Madrid","ES"
"Row15246","Integrated Biobank Of Luxembourg Foundation - Ibbl","Rue Nicolas Ernest Barble",,"Luxembourg","LU"
"Row15248","Integrated Marine Management Ltd.","The Innovation Centre, Rennes Drive",,"Exeter","GB"
"Row1525","Analisis Sociologicos, Economicos Y Politicos S.A.","Nausica 18 - Urb Pinar Del Plantío",,"Majadahonda","ES"
"Row15250","Integrated Microsystems For Qualityof Life, Sociedad Limitada","Calle Ferro 6 Nave 7 Poligon Industrial Riu Clar",,"Tarragona","ES"
"Row15251","Integrated Resources Management (irm) Company Limited","Pope Benedict Xv Square",,"Senglea","MT"
"Row15252","Integrated Systems Development S A","Kifissias Ave. 32",,"Maroussi","EL"
"Row15253","Integrated Systems Development S A","Birch Lane Business Park, Birch House Suite 5",,"Alridge","GB"
"Row15254","Integrated Systems Engineering Srl","Via Volturno 80",,"Brugherio","IT"
"Row15256","Integration Technology Ltd","Heyford Park 115",,"Upper Heyford","GB"
"Row15258","Integrity Ndt Muhendislik Sanayi Ve Ticaret Limited Sirketi","Melih Gokcek Bulvari 18-94 Ivedik",,"Ankara","TR"
"Row15259","Integromics Sl Itg","Avenida De Innovacion 1 Bic Granada Parque Tecnologia Ciencas De La Salud",,"Armilla","ES"
"Row1526","Analox Sensor Technology Ltd","Ellerbeck Court Stokesley 15",,"Stokesley North Yorkshire","GB"
"Row1527","Analytica Social And Economic Research Limited","Ferntower Road 46",,"London","GB"
"Row15271","Intel Performance Learning Solutions Limited","Collinstown Industrial Estate",,"Leixlip, Co Kildare","IE"
"Row15272","Intel Research And Innovation Ireland Limited","Collinstown Industrial Estate",,"Leixlip Kildare","IE"
"Row15273","Intel Shannon Limited","Collinstown Industrial Park",,"Leixlip","IE"
"Row15278","Intellectual Technology-slavutich Llc","Radistiv Str",,"Kiev","UA"
"Row15279","Intelliact Ag","Siewerdtstrasse",,"Zurich","CH"
"Row1528","Analytical Center Of Economic Policy In Agricultural Sector Too","Akzhol Street 26 Almaty District",,"Astana","KZ"
"Row15281","Intelligence For Environment & Security - Ies Consulting Srl","Via Di San Valentino 34",,"Roma","IT"
"Row15284","Intelligenia Dynamics Sl","Calle Luis Amador Edificio Camara De Comercio",,"Granada","ES"
"Row15285","Intelligent Energy Limited","Ashby Road Holywell Park",,"Loughborough","GB"
"Row15286","Intelligent Formulation Limited","Leeds Road Red Doles Lane",,"Huddersfield","GB"
"Row1529","Analytical Nano Technologies","Netpark Incubator, Thomas Wright Way",,"Sedgefield","GB"
"Row15290","Intelligentsia Consultants Sàrl","Rue De Mamer 1",,"Bertrange","LU"
"Row15291","Intellisemantic Srl","Corso Susa 299/a",,"Rivoli","IT"
"Row15292","Intellitect Water Limited","Whittington Hall - Whittington Road",,"Worcester","GB"
"Row15295","Intelmec Ingenieria S.L.","Parque Tecnologico De Asturias - Edificio Ceei",,"Llanera","ES"
"Row15296","Intelscan Orbylgjutaekni Ehf","Keldnaholti",,"Reykjavik","IS"
"Row15297","Intelspace Texnologies Kainotomias Ae","Agias Anastasias",,"Thessaloniki","EL"
"Row15298","Intempora Sa","Place Jules Gevelot",,"Issy Les Moulineaux","FR"
"Row15299","Inter Aqua Advance As","Sortevej 40",,"Hornslet","DK"
"Row153","A.S. Watson (europe) Holdings B.V.","Nijborg",,"Renswoude","NL"
"Row1530","Analyticon Discovery Gmbh","Hermannswerder Haus 17",,"Potsdam","DE"
"Row15300","Inter Ferry Boats Nv/sa","Houtdok 25a",,"Antwerpen","BE"
"Row15301","Inter Mutuelles Assistance","Avenue De Paris 118",,"Niort","FR"
"Row15303","Inter-environnement Wallonie Asbl","Rue Nanon 98",,"Namur","BE"
"Row15307","Interactions Limited","Blackberry Lane",,"Delgany","IE"
"Row15308","Interactive Biosoftware Sarl","Avenue De La Porte Des Champs 9",,"Rouen","FR"
"Row15315","Interactive Wear Ag","Petersbrunner Strasse 3",,"Starnberg","DE"
"Row15317","Interautomation Deutschland Gmbh","Lessingstrasse",,"Berlin","DE"
"Row15318","Intercede Limited","Lutterworth Hall St Mary S Road",,"Leicester","GB"
"Row15319","Intercell Ag","Campus Vienna Biocenter",,"Vienna","AT"
"Row1532","Analyze Iq Limited","Cahercrin",,"Athenry Galway","IE"
"Row15320","Interchanvre Association","Rue Paul Ligneul",,"Le Mans","FR"
"Row15321","Intercim Sas","Rue Des Jeuneurs 32",,"Paris","FR"
"Row15322","Intercommunale Waterleidingsmaatschappij Van Veurne-ambacht Opdrachthoudende Vereniging","Doornpannestraat 1",,"Koksijde","BE"
"Row15324","Interconsult Bulgaria Ood","Ulica Indzhe Voivoda 7",,"Sofia","BG"
"Row15325","Interconsulting S.R.L.","Via Adriano Olivetti 24",,"Roma","IT"
"Row15326","Intercrop Iberica Sl","Ctra La Palma Cartagena Km 3",,"Cartagena","ES"
"Row15327","Intercytex Ltd","Crewe Road Innovation House",,"Manchester","GB"
"Row1533","Anamar Ab","Kungsportsavenyn 22",,"Goeteborg","SE"
"Row15330","Interdisciplinary Center For Technological Analysis And Forecasting","Tel Aviv University",,"Ramat Aviv Tel Aviv","IL"
"Row15331","Interdisciplinary Centre For Comparative Research In The Social Sciences - Iccr","Schottenfeldgasse",,"Wien","AT"
"Row15333","Interdisziplinaeres Forschungszentrum","Schloegelgasse 2",,"Graz","AT"
"Row15334","Interdisziplinares Forschungszentrum Fur Technik, Arbeit Und Kultur","Schloegelgasse",,"Graz","AT"
"Row15335","Interesansa - Institut Za Razvoj In Izdelovalne Tehnologije - Zavod","Teslova Ulica",,"Ljubljana","SI"
"Row15336","Interessensgemeinschaft Passivhaus Steiermark / Burgenland","Ökopark",,"Hartberg","AT"
"Row15337","Interface Europe","Rue Du Trone 12",,"Bruxelles","BE"
"Row15338","Interface European Manufacturing Bv","Industrielaan 15",,"Scherpenzeel Gld","NL"
"Row15340","Interfocos Bv","Hallenstraat 17",,"Bladel","NL"
"Row15342","Intergam Communications Ltd","Zamarot 12/62",,"Herzliya","IL"
"Row15345","Intergraph Polska Sp Zoo","Ul. Domaniewska 52",,"Warszawa","PL"
"Row15346","Intergroup Engineering Srl","Splaiul Independentei",,"Bucuresti","RO"
"Row15349","Interkonsult Ltd","Newark Beacon, Cafferata Way 55",,"Newark On Trent","GB"
"Row1535","Anaptiksiaki Anonymi Eteria O.T.A Anatolikis Thessalonikis - Kentro Anaptiksis Anthropinou Dinamikou Kai Enischisis Tis Topikis Oikonomias (development Agency Of Eastern Thessaloniki's Local Authorities)","1st Thermis-triadou, Gold Center",,"Thermi Thessaloniki","EL"
"Row15350","Intermed Discovery Gmbh","Otto-hahn-strasse 15",,"Dortmund","DE"
"Row15352","Intermodal Concepts & Management Ag","Seestrasse",,"Au-waedenswil","CH"
"Row15354","Intern Kereskedelmi Es Szolgaltato Kft","Vasarhelyi Pal Utca 6",,"Miskolc","HU"
"Row15355","Interna Technologies Bv","Jonkerbosplein 52",,"Nijmegen","NL"
"Row15356","International Association For The Exchange Of Students For Technical Experience - Macedonina Board International Exchange Of Students Iaeste","Ul.Orce Nikolov Br Bb, Mechanical Faculty",,"Skopje","MK"
"Row15357","International Association Of Human-animal Interaction Organizations Non Profit Corporation","124th Avenue 875 Ne Ste 101",,"Bellevue","US"
"Row15358","International Association Of Hydraulic Engineering And Research","Rotterdamseweg 185",,"Delft","NL"
"Row15359","International Association Of Science Parks","Calle Maria Curie 35",,"Malaga","ES"
"Row1536","Anaptixiaki Etairia Peripherias Ditikis Ellados Anonimi Etairia Ota","28th October Street 54",,"Pyrgos","EL"
"Row15360","International Atlantic Salmon Research Board","Rutland Square",,"Edinburgh","GB"
"Row15361","International Biometric Group (uk) Limited","Devonshire Street",,"London","GB"
"Row15362","International Bureau For Environmental Studies","Rue Audrey Hepburnstraat 9/13",,"Brussels","BE"
"Row15363","International Bureau For Epilepsy Inc Non Profit Corporation","15th Street 1015 Nw Suite 1000",,"Washington Dc","US"
"Row15365","International Carbide Technology Inca Ab","Alviksv 25, 2 Tr",,"Bromma","SE"
"Row15366","International Cargo Security Organisation","Metrologielaan 10 Bus 15",,"Haren","BE"
"Row15368","International Center For Agribusiness Research And Education Foundation","Teryan Street 74",,"Yerevan","AM"
"Row15369","International Center For Black Sea Studies","Xenofontos Str. 4 - Syntagma",,"Athens","EL"
"Row15370","International Center For Human Development Public Organization","Sayat Nova Av 19 Ani Plaza Hotel",,"Yerevan","AM"
"Row15371","International Center For Living Aquatic Resources","Jalan Batu Maung",,"Batu Maung, Bayan Lepas, Penang","MY"
"Row15372","International Center For Minority Studies And Intercultural Relations","Antim I Street 55",,"Sofia","BG"
"Row15373","International Center For Urban Water Hydroinformatics Research & Innovation Foundation","Songdo-dong R D Center 7-46",,"Incheon","KR"
"Row15376","International Centre For Diarrhoeal Disease Research Bangladesh","Shaheed Tajuddin Ahmed Sharani 68",,"Dhaka","BD"
"Row15379","International Centre For Innovations In Science, Technology And Education","Leninskye Gory St 1 B75",,"Moscow","RU"
"Row1538","Anaptyxiaki Etaireia Dimou Trikkaion Anaptyxiaki Anonymi Etaireia Ota - E-trikala Ae","Stratigoy Sarafi 44",,"Trikala","EL"
"Row15380","International Centre For Migration Policy Development","Gonzagagasse 1 5th Floor",,"Wien","AT"
"Row15383","International Centre For Trade And Sustainable Development","Chemin De Balexert 7-9 Chatelaine",,"Geneve","CH"
"Row15385","International Clinic Of Rehabilitation Ltd","Pomiretska Street 37",,"Truskavets","UA"
"Row15386","International Commerce Associates","Ferncroft Crescent 1866",,"Ottawa","CA"
"Row15388","International Consulting - Environmental Services","23 Rue Du Carrouge",,"Savins","FR"
"Row15389","International Container Security Organisation","Koloniënstraat 11",,"Brussels","BE"
"Row15390","International Council For The Exploration Of The Sea","H C Andersens Boulevard",,"Kobenhavn","DK"
"Row15391","International Council Of Associations For Science Education","College Lane",,"Hatfield","GB"
"Row15392","International Council Of Marine Industry Associations","Brigade Pironlaan",,"Brussels","BE"
"Row15393","International Cyber Investigation Training Academy Sdruzhenie","Ul Pop Bogomil 40 Floor 7 Office 13",,"Sofia","BG"
"Row15394","International Design Engineering And Services Limited","Marine Crescent 11 Toll Gate",,"Glasgow","GB"
"Row15395","International Development Of Technology Bv","Waterviolier 15",,"Breda","NL"
"Row15398","International Environment And Quality Services North Greece Ltd","Nestoros Typa St. 7",,"Thessaloniki","EL"
"Row154","A.S.L. Città Di Milano Azienda Sanitaria Locale","Corso Italia 19",,"Milano","IT"
"Row1540","Anaptyxiaki Grevenon-anaptyxiaki Anonymi Etaireia Ota","K Taliadouri Odos 16",,"Grevena","EL"
"Row15400","International Federation For Animal Health","Rue Defacqz 1",,"Brussels","BE"
"Row15401","International Federation For Animal Health Europe","Rue Defacqz 1",,"Bruxelles","BE"
"Row15403","International Federation Of Organic Agricultural Movements European Union Regional Group","Sagarg",,"Uppsala","SE"
"Row15405","International Food And Agricultural Trade Policy Council","P Street, Nw Suite 100",,"Washington Dc","US"
"Row15406","International Food Network","Science And Technology Centre",,"Reading","GB"
"Row15407","International Food Policy Research Institute - Ifpri","2033 K Street, Nw",,"Washington Dc","US"
"Row15408","International Food Policy Research Organisation","Ifpri- New Delhi Office, Nasc Complex, Cg Block, Dps Road",,"New Delhi","IN"
"Row1541","Anas Spa","Via Monzambano 10",,"Roma","IT"
"Row15410","International Foundation For Science Stiftelse*ifs","Karlavagen 108 Fifth Floor",,"Stockholm","SE"
"Row15411","International Geospatial Services Institute Gmbh","Werner Heisenberg Strasse 73",,"Emden","DE"
"Row15412","International Governance Solutions Ltd.","72 New Bond Street",,"London","GB"
"Row15414","International Harm Reduction Association","Bermondsey Street 40",,"London","GB"
"Row15415","International Health Policy Program Foundation","3rd Floor, Soi Sataranasuk 6 6 3rd Floor",,"Nonthaburi","TH"
"Row15418","International Iniziative For A Sustainable Built Environment Italia Research And Development Srl","Via Livorno 60",,"Torino","IT"
"Row15419","International Institute For Environment And Development","Gray's Inn Road 80-86",,"London","GB"
"Row1542","Anasac Chile Sa","Almirante Pastene 300",,"Providencia Santiago","CL"
"Row15420","International Institute Of Information Technology Bangalore","Hosur Road Electronics City 26/c",,"Bangalore","IN"
"Row15421","International Institute Of Molecular And Cell Biology","Ks. Trojdena",,"Warszawa","PL"
"Row15422","International Institute Of Refrigeration","Boulevard Malesherbes 177",,"Paris","FR"
"Row15424","International League Against Epilepsy","North Main Street",,"West Hartford Ct","US"
"Row15425","International Life Sciences Institute Europe - A.I.S.B.L","Av. E. Mounier 83",,"Bruxelles","BE"
"Row15426","International Life Sciences Institute European Branch Aisbl","Av. E. Mounier 83",,"Bruxelles","BE"
"Row15428","International Marine And Dredging Consultants","Coveliersstraat 15",,"Antwerpen","BE"
"Row15429","International Maritime Health Association","Italielei 51",,"Antwerpen","BE"
"Row1543","Anasys Instruments Limited","Lovelstaithe 7",,"Norwich","GB"
"Row15430","International Mushrooms Ltd","Beechmount Industrial Estate",,"Navan","IE"
"Row15431","International Naval Surveys Bureau","Kantharou & Sachtouri Odos 8",,"Peiraias","EL"
"Row15432","International Network For Sustainable Energy-europe","Gammel Kirkevej",,"Hjortshoj","DK"
"Row15433","International Organisation For The Development Of Fisheries In Eastern And Central Europe*eurofish","Hc Andersens Boulevard 44-46",,"Kobenhavn","DK"
"Row15434","International Organization For Migration","Route Des Morillons 17",,"Geneve","BE"
"Row15436","International Osteoporosis Foundation","Rue Juste Olivier 9",,"Nyon","CH"
"Row15437","International Paint Limited","Bressenden Place",,"London","GB"
"Row15438","International Partners In Glass Research","Schutzenmattstrasse 46",,"Bulach","CH"
"Row15439","International Partnership For Microbicides, Inc","8401 Colesville Road, Suite 200",,"Silver Spring","US"
"Row1544","Anasyst Ltd","Borough Road Graduate Research School Teesside University",,"Middlesbrough","GB"
"Row15443","International Primary Aluminium Institute Lbg","New Zealand House Haymarket",,"London","GB"
"Row15444","International Project Management, Plating And Materials","Rue Ampere 67",,"Paris","FR"
"Row15445","International Research Institute For Advanced Systems","Prospect 60-letiya Oktyabrya",,"Moscow","RU"
"Row15448","International Research School Of Planetary Sciences","Viale Pindaro 42",,"Pescara","IT"
"Row15449","International Rice Research Institute","College Los Banos Laguna",,"Metro Manila","PH"
"Row1545","Anatoliki S.A. Development Company","Gorgopotamou",,"Thermi","EL"
"Row15450","International Safety Products Limited","Orrell Mount, Hawthorne Road 159",,"Bootle","GB"
